sender,sender_type,sender_id,timestamp,duration,ended_on,image,response,time_commit,time_end,time_render,time_run,time_show,time_switch
ID28,html.Screen,1,2026-06-03T07:11:18.170Z,224325.9,response,images/chatgpt_2.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""5""}",394101.5,394101,169758.614,169760.80000000005,169775.1,394115.5
ID28,html.Screen,2,2026-06-03T07:12:30.107Z,71922.1000000001,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""4""}",466037.90000000014,466037.6000000001,394099.366,394101.80000000005,394115.5,466041.474
ID28,html.Screen,3,2026-06-03T07:13:43.036Z,72924.92600000015,response,images/claude_1.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",538966.8,538966.4000000001,466041.474,466038.19999999995,466041.474,538982.9
ID28,html.Screen,4,2026-06-03T07:14:20.196Z,37144.09999999998,response,images/gemini_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",576127.3,576127,538966.56,538967,538982.9,576136.8
ID28,html.Screen,5,2026-06-03T07:15:01.797Z,41590.89999999991,response,images/riesgos_x_5.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""4""}",617728.1000000001,617727.7,576120.56,576127.7,576136.8,617739.4
ID28,html.Screen,6,2026-06-03T07:16:13.094Z,71285.59999999998,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""4"",""interest"":""4""}",689025.5,689025,617722.83,617728.4000000001,617739.4,689032.246
ID28,html.Screen,7,2026-06-03T07:16:44.279Z,31177.654000000097,response,images/edad_x_5.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""3""}",720210.4000000001,720209.9000000001,689032.246,689025.8,689032.246,720221.1
ID28,html.Screen,8,2026-06-03T07:17:20.104Z,35813.40000000002,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""5"",""interest"":""4""}",756034.9000000001,756034.5,720204.89,720210.7,720221.1,756042.4
ID28,html.Screen,9,2026-06-03T07:17:49.441Z,29329.099999999977,response,images/claude_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",785372,785371.5,756026.15,756035.3,756042.4,785382.3
ID28,html.Screen,10,2026-06-03T07:18:24.857Z,35405.69999999995,response,images/chatgpt_1.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""3"",""interest"":""4""}",820788.5,820788,785366.03,785372.3,785382.3,820803.7
ID28,html.Screen,11,2026-06-03T07:19:01.354Z,36481.5,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""3""}",857285.6000000001,857285.2,820787.118,820788.8,820803.7,857291.684
ID28,html.Screen,12,2026-06-03T07:19:42.523Z,41162.61600000004,response,images/edad_x_1.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""4""}",898454.6000000001,898454.3,857291.684,857285.8,857291.684,898460.866
ID28,html.Screen,13,2026-06-03T07:20:29.404Z,46874.43400000001,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""4"",""interest"":""2""}",945335.6000000001,945335.3,898460.866,898454.8,898460.866,945344.6
ID28,html.Screen,14,2026-06-03T07:22:36.824Z,127410.30000000016,response,images/riesgos_x_2.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""3""}",1072755.3,1072754.9000000001,945327.932,945335.8,945344.6,1072768
ID28,html.Screen,15,2026-06-03T07:22:56.368Z,19531.100000000093,response,images/claude_2.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",1092299.5,1092299.1,1072751.748,1072755.7,1072768,1092311.3
ID28,html.Screen,16,2026-06-03T07:23:52.602Z,56221.69999999995,response,images/derechos_x_2.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",1148533.4000000001,1148533,1092294.9,1092299.8,1092311.3,1148542.2
ID28,html.Screen,17,2026-06-03T07:24:16.163Z,23551.5,response,images/edad_x_4.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""2"",""interest"":""4""}",1172094,1172093.7,1148525.924,1148533.7,1148542.2,1172101.018
ID28,html.Screen,18,2026-06-03T07:25:34.547Z,78377.28200000012,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""4"",""interest"":""4""}",1250478.7,1250478.3,1172101.018,1172094.3,1172101.018,1250490.8
ID28,html.Screen,19,2026-06-03T07:26:12.971Z,38411.10000000009,response,images/gemini_2.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",1288902.3,1288901.9000000001,1250474.41,1250479.1,1250490.8,1288911.1
ID28,html.Screen,20,2026-06-03T07:26:51.906Z,38926.30000000005,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""4""}",1327837.7,1327837.4000000001,1288894.856,1288902.5,1288911.1,
ID29,html.Screen,0,2026-06-03T07:00:01.802Z,16911.1,response,images/edad_x_3.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""3"",""interest"":""1""}",17349.29999999999,17349,387.7,440.5999999999767,437.9,17363.6
ID29,html.Screen,1,2026-06-03T07:00:14.634Z,12817.099999999955,response,images/chatgpt_2.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""1"",""interest"":""1""}",30180.899999999965,30180.699999999953,17346.9,17349.699999999953,17363.6,30191.7
ID29,html.Screen,2,2026-06-03T07:00:30.347Z,15702.09999999993,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""1"",""interest"":""1""}",45894.29999999993,45893.79999999993,30175,30181.099999999977,30191.7,45896.5
ID29,html.Screen,3,2026-06-03T07:00:45.099Z,14749.29999999993,response,images/claude_1.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""1""}",60646.19999999995,60645.79999999993,45896.096,45894.79999999993,45896.5,60648
ID29,html.Screen,4,2026-06-03T07:00:56.387Z,11286,response,images/gemini_3.png,"{""credibility"":""1"",""quality"":""3"",""correctness"":""2"",""interest"":""1""}",71934.5,71934,60647.596,60646.5,60648,71937.3
ID29,html.Screen,5,2026-06-03T07:01:09.491Z,13100.499999999927,response,images/riesgos_x_5.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",85038.09999999998,85037.79999999993,71936.828,71934.90000000002,71937.3,85049.7
ID29,html.Screen,6,2026-06-03T07:01:17.451Z,7948.300000000003,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",92998.40000000002,92998,85033,85038.5,85049.7,93010.8
ID29,html.Screen,7,2026-06-03T07:01:33.467Z,16003.39999999995,response,images/edad_x_5.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""1"",""interest"":""1""}",109014.79999999993,109014.19999999995,92994.1,92998.79999999993,93010.8,109016.6
ID29,html.Screen,8,2026-06-03T07:01:42.466Z,8996.800000000017,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""3"",""interest"":""1""}",118013.59999999998,118013.40000000002,109016.262,109015.29999999993,109016.6,118014.7
ID29,html.Screen,9,2026-06-03T07:01:54.994Z,12526.800000000003,response,images/claude_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""1"",""interest"":""1""}",130541.69999999995,130541.5,118014.228,118013.69999999995,118014.7,130541.7
ID29,html.Screen,10,2026-06-03T07:02:09.035Z,14040.599999999933,response,images/chatgpt_1.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",144582.79999999993,144582.29999999993,130541.498,130541.79999999993,130541.7,144590.7
ID29,html.Screen,11,2026-06-03T07:02:51.403Z,42359.70000000001,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",186950.90000000002,186950.40000000002,144574,144583.19999999995,144590.7,186955.1
ID29,html.Screen,12,2026-06-03T07:03:12.732Z,21323.49999999997,response,images/edad_x_1.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""3"",""interest"":""1""}",208279.09999999998,208278.59999999998,186954.662,186951.29999999993,186955.1,208279.5
ID29,html.Screen,13,2026-06-03T07:03:37.756Z,25023.400000000023,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""3"",""interest"":""1""}",233303.29999999993,233302.90000000002,208279.264,208279.40000000002,208279.5,233316.8
ID29,html.Screen,14,2026-06-03T07:03:45.444Z,7673.999999999942,response,images/riesgos_x_2.png,"{""credibility"":""1"",""quality"":""3"",""correctness"":""3"",""interest"":""1""}",240991.19999999995,240990.79999999993,233300.1,233303.69999999995,233316.8,240993.5
ID29,html.Screen,15,2026-06-03T07:03:54.907Z,9461,response,images/claude_2.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""1""}",250454.79999999993,250454.5,240993.262,240991.40000000002,240993.5,250460
ID29,html.Screen,16,2026-06-03T07:04:07.235Z,12322.599999999977,response,images/derechos_x_2.png,"{""credibility"":""1"",""quality"":""3"",""correctness"":""2"",""interest"":""1""}",262782.79999999993,262782.6,250459.596,250455,250460,262786.3
ID29,html.Screen,17,2026-06-03T07:04:14.972Z,7732.600000000035,response,images/edad_x_4.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",270519.19999999995,270518.9,262785.828,262783,262786.3,270529.9
ID29,html.Screen,18,2026-06-03T07:04:30.820Z,15837.099999999977,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""1"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",286367.29999999993,286367,270513.2,270519.5,270529.9,286368.5
ID29,html.Screen,19,2026-06-03T07:05:38.636Z,67814.59999999998,response,images/gemini_2.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""2""}",354183.5,354183.1,286368.196,286367.4,286368.5,354188.4
ID29,html.Screen,20,2026-06-03T07:05:54.364Z,15722.899999999907,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""1"",""interest"":""1""}",369911.6,369911.29999999993,354187.422,354183.9,354188.4,
ID30,html.Screen,0,2026-05-28T07:51:17.676Z,294196.0000000003,response,images/edad_x_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",294965.1000000001,294964.3000000003,767.324,753.3999999999069,768.3,294977.7
ID30,html.Screen,1,2026-05-28T07:52:08.572Z,50883.699999999895,response,images/chatgpt_2.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",345861.8000000003,345861.3999999999,294960.9,294966.2000000002,294977.7,345871.9
ID30,html.Screen,2,2026-05-28T07:52:48.758Z,40174.900000000256,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",386047.1000000001,386046.8000000003,345855.2,345862.1000000001,345871.9,386062.1
ID30,html.Screen,3,2026-05-28T07:53:15.750Z,26977.500000000116,response,images/claude_1.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",413040,413039.6000000001,386045.3,386047.3999999999,386062.1,413056.2
ID30,html.Screen,4,2026-05-28T07:53:42.159Z,26391.90000000008,response,images/gemini_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",439448.5,439448.1000000001,413039.5,413040.2000000002,413056.2,439465
ID30,html.Screen,5,2026-05-28T07:54:34.185Z,52008.700000000186,response,images/riesgos_x_5.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""2"",""interest"":""2""}",491474.1000000001,491473.7000000002,439448.2,439448.8000000003,439465,491479.8
ID30,html.Screen,6,2026-05-28T07:55:08.522Z,34331.09999999992,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",525811.3000000003,525810.8999999999,491479.464,491474.2000000002,491479.8,525816.2
ID30,html.Screen,7,2026-05-28T07:55:50.916Z,42388.50000000023,response,images/edad_x_5.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""3""}",568205.2000000002,568204.7000000002,525815.694,525812.1000000001,525816.2,568214.1
ID30,html.Screen,8,2026-05-28T07:56:20.156Z,29231.10000000021,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",597445.5,597445.2000000002,568197.3,568205.5,568214.1,597449.3
ID30,html.Screen,9,2026-05-28T07:56:56.814Z,36653.30000000005,response,images/claude_3.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",634103.1000000001,634102.6000000001,597448.862,597445.8999999999,597449.3,634110.5
ID30,html.Screen,10,2026-05-28T07:57:11.766Z,14944.5,response,images/chatgpt_1.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",649055.3000000003,649055,634093.8,634103.3000000003,634110.5,649062.6
ID30,html.Screen,11,2026-05-28T07:57:32.022Z,20249.200000000303,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",669312,669311.8000000003,649061.554,649055.3999999999,649062.6,669316.7
ID30,html.Screen,12,2026-05-28T07:57:55.311Z,23283.600000000326,response,images/edad_x_1.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",692600.6000000001,692600.3000000003,669316.262,669312.2000000002,669316.7,692614.6
ID30,html.Screen,13,2026-05-28T07:58:36.449Z,41123.50000000012,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",733738.3000000003,733738.1000000001,692597.9,692600.8000000003,692614.6,733741.4
ID30,html.Screen,14,2026-05-28T07:59:58.363Z,81910.59999999998,response,images/riesgos_x_2.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",815652.3000000003,815652,733740.626,733738.5,733741.4,815660.4
ID30,html.Screen,15,2026-05-28T08:00:18.051Z,19679.800000000163,response,images/claude_2.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""3"",""interest"":""2""}",835340.3999999999,835340.2000000002,815643.7,815652.6000000001,815660.4,835345.8
ID30,html.Screen,16,2026-05-28T08:00:35.187Z,17130.699999999953,response,images/derechos_x_2.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",852476.7000000002,852476.5,835345.262,835340.5,835345.8,852488.9
ID30,html.Screen,17,2026-05-28T08:01:50.892Z,75691.90000000026,response,images/edad_x_4.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""2""}",928181.1000000001,928180.8000000003,852472.1,852476.8999999999,852488.9,928186.2
ID30,html.Screen,18,2026-05-28T08:02:30.204Z,39306.90000000014,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""3""}",967493.5000000005,967493.1000000001,928185.83,928181.3000000003,928186.2,967506.7
ID30,html.Screen,19,2026-05-28T08:02:38.700Z,8482.600000000326,response,images/gemini_2.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""2"",""interest"":""3""}",975989.5000000005,975989.3000000003,967489.9,967493.6999999997,967506.7,976003
ID30,html.Screen,20,2026-05-28T08:02:58.012Z,19298.500000000466,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""3"",""interest"":""2""}",995301.8000000003,995301.5000000005,975986.3,975989.6000000001,976003,
ID31,html.Screen,0,2026-05-28T07:51:05.524Z,288655.29999999993,response,images/edad_x_3.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""2"",""interest"":""2""}",288802.1999999997,288801.8999999999,129.9,143.0999999998603,146.6,288815.1
ID31,html.Screen,1,2026-05-28T07:51:43.836Z,38298.50000000012,response,images/chatgpt_2.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""4"",""interest"":""3""}",327113.8999999999,327113.6000000001,288798.792,288802.7999999998,288815.1,327118.7
ID31,html.Screen,2,2026-05-28T07:52:05.140Z,21299.099999999802,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""3"",""interest"":""1""}",348417.8999999999,348417.7999999998,327102.482,327114.1000000001,327118.7,348428.1
ID31,html.Screen,3,2026-05-28T07:52:36.868Z,31717.79999999993,response,images/claude_1.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""4"",""interest"":""3""}",380146.1000000001,380145.8999999999,348411.826,348418,348428.1,380150.6
ID31,html.Screen,4,2026-05-28T07:53:04.324Z,27451.500000000116,response,images/gemini_3.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""3"",""interest"":""3""}",407602.3999999999,407602.1000000001,380134.424,380146.1999999997,380150.6,407608
ID31,html.Screen,5,2026-05-28T07:53:19.060Z,14730.100000000093,response,images/riesgos_x_5.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""2""}",422338.3999999999,422338.1000000001,407591.666,407602.3999999999,407608,422353
ID31,html.Screen,6,2026-05-28T07:53:35.660Z,16585.399999999907,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""4""}",438938.6000000001,438938.3999999999,422336.428,422338.5,422353,438947.3
ID31,html.Screen,7,2026-05-28T07:54:01.453Z,25783.09999999992,response,images/edad_x_5.png,"{""credibility"":""4"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",464730.6000000001,464730.3999999999,438931.03,438938.7999999998,438947.3,464738.6
ID31,html.Screen,8,2026-05-28T07:54:22.629Z,21168.000000000116,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""4"",""quality"":""2"",""correctness"":""3"",""interest"":""1""}",485906.7999999998,485906.6000000001,464722.468,464730.7999999998,464738.6,485914.6
ID31,html.Screen,9,2026-05-28T07:54:36.261Z,13624.000000000116,response,images/claude_3.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",499538.8999999999,499538.6000000001,485898.362,485907,485914.6,499543.4
ID31,html.Screen,10,2026-05-28T07:55:02.133Z,25867.39999999979,response,images/chatgpt_1.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",525411,525410.7999999998,499527.064,499539,499543.4,525417.9
ID31,html.Screen,11,2026-05-28T07:55:17.829Z,15688.89999999979,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""3"",""interest"":""1""}",541107,541106.7999999998,525401.832,525411.1000000001,525417.9,541112.6
ID31,html.Screen,12,2026-05-28T07:55:53.237Z,35402.40000000002,response,images/edad_x_1.png,"{""credibility"":""4"",""quality"":""4"",""correctness"":""4"",""interest"":""5""}",576515.1999999997,576515,541096.348,541107.1000000001,541112.6,576517.32
ID31,html.Screen,13,2026-05-28T07:56:39.101Z,45862.07999999996,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""2""}",622379.5,622379.3999999999,576517.32,576515.2999999998,576517.32,622384.9
ID31,html.Screen,14,2026-05-28T07:56:52.766Z,13658.499999999884,response,images/riesgos_x_2.png,"{""credibility"":""4"",""quality"":""3"",""correctness"":""2"",""interest"":""1""}",636043.6999999997,636043.3999999999,622368.54,622379.6000000001,622384.9,636046.9
ID31,html.Screen,15,2026-05-28T07:57:02.998Z,10228.70000000007,response,images/claude_2.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""1"",""interest"":""1""}",646275.6999999997,646275.6000000001,636030.716,636043.6999999997,636046.9,646276.956
ID31,html.Screen,16,2026-05-28T07:57:20.926Z,17926.743999999715,response,images/derechos_x_2.png,"{""credibility"":""1"",""quality"":""2"",""correctness"":""3"",""interest"":""2""}",664203.7999999998,664203.6999999997,646276.956,646275.8999999999,646276.956,664204.394
ID31,html.Screen,17,2026-05-28T07:58:14.054Z,53127.40599999984,response,images/edad_x_4.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""3""}",717332,717331.7999999998,664204.394,664203.8999999999,664204.394,717336
ID31,html.Screen,18,2026-05-28T07:58:30.126Z,16068.100000000093,response,images/https___www_losandes_com_ar_sociedad_esi_y_riesgos_digitales_el_plan_oficial_fortalecer_estrategias_las_escuelas_mendoza_n5987124.png,"{""credibility"":""3"",""quality"":""3"",""correctness"":""3"",""interest"":""3""}",733404.1000000001,733404.1000000001,717319.634,717332.1999999997,717336,733413.9
ID31,html.Screen,19,2026-05-28T07:58:39.190Z,9054.20000000007,response,images/gemini_2.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",742468.2999999998,742468.1000000001,733397.286,733404.2999999998,733413.9,742477.4
ID31,html.Screen,20,2026-05-28T07:58:53.598Z,14398.799999999697,response,images/https___kchcomunicacion_com_2026_04_09_comision_impulsa_reformas_para_proteger_a_ninas_ninos_y_adolescentes_frente_a_riesgos_de_plataformas_digitales_.png,"{""credibility"":""3"",""quality"":""4"",""correctness"":""4"",""interest"":""2""}",756876.1999999997,756876.1999999997,742461.102,742468.2999999998,742477.4,
ID32,html.Screen,0,2026-05-29T07:51:15.139Z,133850.49999999994,response,images/edad_x_3.png,"{""credibility"":""4"",""quality"":""1"",""correctness"":""3"",""interest"":""1""}",134194.59999999998,134193.69999999995,293.2,334.29999999998836,343.2,134196.59
ID32,html.Screen,1,2026-05-29T07:53:34.066Z,138924.70999999993,response,images/chatgpt_2.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""4""}",273121.69999999995,273121.29999999993,134196.59,134195.69999999995,134196.59,273132.6
ID32,html.Screen,2,2026-05-29T07:54:28.564Z,54486.5,response,images/https___www_pandasecurity_com_es_mediacenter_jurado_declara_meta_youtube_responsables_adiccion_.png,"{""credibility"":""2"",""quality"":""3"",""correctness"":""2"",""interest"":""1""}",327619.5,327619.1,273116.104,273122,273132.6,327627.2
ID32,html.Screen,3,2026-05-29T07:56:06.527Z,97954.49999999994,response,images/claude_1.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",425582.1,425581.69999999995,327610.612,327619.69999999995,327627.2,425584.246
ID32,html.Screen,4,2026-05-29T07:57:40.636Z,94106.55399999995,response,images/gemini_3.png,"{""credibility"":""5"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",519691.19999999995,519690.79999999993,425584.246,425582.4,425584.246,519691.658
ID32,html.Screen,5,2026-05-29T07:58:15.889Z,35252.44199999998,response,images/riesgos_x_5.png,"{""credibility"":""3"",""quality"":""2"",""correctness"":""3"",""interest"":""3""}",554944.5,554944.1,519691.658,519691.5,519691.658,554954.4
ID32,html.Screen,6,2026-05-29T07:59:57.838Z,101939,response,images/https___www_elnacional_com_2026_04_ninos_y_adolescentes_digitales_.png,"{""credibility"":""5"",""quality"":""2"",""correctness"":""2"",""interest"":""1""}",656893.7,656893.4,554937.832,554944.7999999999,554954.4,656894.56
ID32,html.Screen,7,2026-05-29T08:00:39.590Z,41751.03999999992,response,images/edad_x_5.png,"{""credibility"":""2"",""quality"":""2"",""correctness"":""3"",""interest"":""1""}",698646.1,698645.6,656894.56,656894,656894.56,698656.6
ID32,html.Screen,8,2026-05-29T08:02:26.616Z,107014.6000000001,response,images/https___controlpublicidad_com_formacion_y_estudios_de_publicidad_algoritmos_y_su_repercusion_en_la_salud_mental_de_los_adolescentes_.png,"{""credibility"":""5"",""quality"":""3"",""correctness"":""2"",""interest"":""3""}",805671.7000000001,805671.2000000001,698640.148,698646.4,698656.6,805679.3
ID32,html.Screen,9,2026-05-29T08:03:22.650Z,56025.69999999984,response,images/claude_3.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""4"",""interest"":""5""}",861705.4,861704.9999999999,805662.734,805672.1,805679.3,861707.342
ID32,html.Screen,10,2026-05-29T08:04:04.091Z,41438.858000000124,response,images/chatgpt_1.png,"{""credibility"":""5"",""quality"":""4"",""correctness"":""5"",""interest"":""4""}",903146.6,903146.2000000001,861707.342,861705.7000000001,861707.342,903152.8
ID32,html.Screen,11,2026-05-29T08:04:48.780Z,44682.49999999988,response,images/https___bitlifemedia_com_2026_04_espana_aprobara_en_mayo_una_ley_que_fija_en_16_anos_el_consentimiento_digital_.png,"{""credibility"":""2"",""quality"":""4"",""correctness"":""3"",""interest"":""1""}",947835.6,947835.2999999999,903136.59,903146.7999999999,903152.8,947848.5
ID32,html.Screen,12,2026-05-29T08:05:09.165Z,20371.400000000023,response,images/edad_x_1.png,"{""credibility"":""4"",""quality"":""5"",""correctness"":""5"",""interest"":""5""}",968220.2000000001,968219.9,947832.204,947835.7999999999,947848.5,968229.7
ID32,html.Screen,13,2026-05-29T08:05:47.837Z,38663.00000000012,response,images/https___noticias_udec_cl_desafio_viral_de_ingerir_imanes_gastroenterologa_udec_advierte_riesgos_y_refuerza_llamado_al_cuidado_familiar_.png,"{""credibility"":""1"",""quality"":""1"",""correctness"":""1"",""interest"":""1""}",1006892.9999999999,1006892.7000000001,968213.268,968220.2999999999,968229.7,1006909.2
